"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","whole_rake_density","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_natans","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","utricularia_vulgaris","brasenia_schreberi","najas_guadalupensis","typha_sp","lythrum_salicaria","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","bidens_beckii","sparganium_sp","zizania_sp","wolffia_columbiana","plant_height","eleocharis_acicularis","schoenoplectus_acutus","sagittaria_latifolia","phragmites_australis","sagittaria_graminea","drepanocladus_sp","sparganium_eurycarpum","ceratophyllum_echinatum","utricularia_minor","riccia_sp","potamogeton_strictifolius","myriophyllum_verticillatum","surface_growth","equisetum_fluviatile","fontinalis_antipyretica","heteranthera_dubia.1","utricularia_geminiscapa","nuphar_sp","nymphaea_sp","multipartsurvey","percent_biovolume","plant_height.1","persicaria_amphibia.1","ranunculus_aquatilis.1","NA_STA_NBR","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13637",NA,"4","3.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85038,-93.5253,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13638",NA,"4","3.9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85038,-93.52467,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13639",NA,"3","5.2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85039,-93.52403,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13640",NA,"4","3.9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85039,-93.5234,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13641",NA,"2","5.2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85039,-93.52277,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13642",NA,"2","5.2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.8504,-93.52213,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13643",NA,"4","4.6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.8504,-93.5215,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13644",NA,"1","3.3","1","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.84949,-93.52402,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13645",NA,"4","5.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.8504,-93.52087,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13646",NA,"4","4.9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.8504,-93.52024,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13647",NA,"4","3.6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85041,-93.5196,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13648",NA,"0","2.3","0","2","2","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85041,-93.51897,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13649",NA,"2","2.3","0","1","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85041,-93.51834,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13650",NA,"4","3.3","0","1","0","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85042,-93.51771,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13651",NA,"3","5.2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85042,-93.51707,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13652",NA,"4","7.2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85042,-93.51644,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13653",NA,"1","8.5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85042,-93.51581,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13654",NA,"4","5.6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85043,-93.51517,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13655",NA,"4","2.6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.84952,-93.5158,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13656",NA,"4","4.9","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85043,-93.51454,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13657",NA,"1","2.6","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.85043,-93.51391,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13658",NA,"2","1.3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85082,-93.5272,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13659",NA,"2","6.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85083,-93.52657,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13660",NA,"3","3.6","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85083,-93.52594,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13661",NA,"2","3.3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85083,-93.5253,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13662",NA,"3","3.3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.85083,-93.52467,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13663",NA,"4","4.3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85084,-93.52404,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13664",NA,"3","4.6","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85084,-93.5234,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13665",NA,"4","5.2","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85084,-93.52277,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13666",NA,"4","3","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.84953,-93.51517,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13667",NA,"3","5.6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85085,-93.52214,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13668",NA,"2","6.6","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85085,-93.52151,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13669",NA,"3","5.2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85085,-93.52087,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13670",NA,"4","3.9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85085,-93.52024,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13671",NA,"4","4.9","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85086,-93.51961,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13672",NA,"2","4.6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85086,-93.51898,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13673",NA,"3","5.6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85086,-93.51834,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13674",NA,"3","8.2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85087,-93.51771,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13675",NA,"1","9.8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85087,-93.51708,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13676",NA,"3","6.6","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85087,-93.51644,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13677",NA,"4","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.84993,-93.52529,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13678",NA,"4","4.9","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85087,-93.51581,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13679",NA,"4","4.6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85088,-93.51518,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13680",NA,"4","4.3","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85088,-93.51455,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13681",NA,"1","3","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.85088,-93.51391,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13682",NA,"3","1.3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85128,-93.52657,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13683",NA,"3","3.3","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85128,-93.52594,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13684",NA,"3","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.85128,-93.52531,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13685",NA,"2","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85128,-93.52467,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13686",NA,"3","4.3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.85129,-93.52404,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13687",NA,"3","3","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","1","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.85129,-93.52341,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13688",NA,"4","3.6","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.84993,-93.52466,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13689",NA,"4","3.6","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.85129,-93.52278,NA,"0","0","0","ricemarsh","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"10000100","2017-08-07","4",NA,"James Johnson","13690",NA,"4","3.9","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.8513,-93.52214,NA,"0","0","0","ricemarsh","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
