"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","fontinalis_sp","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","potamogeton_sp","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","elodea_sp","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","brasenia_schreberi","najas_guadalupensis","typha_sp","najas_sp","latitude","longitude","potamogeton_epihydrus","lake_name","utricularia_sp","unk_sp","wolffia_columbiana","nuphar_advena","no_veg_found","potamogeton_perfoliatus","substrate","potamogeton_obtusifolius","phalaris_arundinacea","unk_sp.1","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_diversifolius","spirodela_sp","vallisneria_sp","potamogeton_sp.1","spirodela_polyrrhiza.1","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82016600","2024-07-25","4","2025-02-18 11:39:41.803308","Rebecca Oldenburg-Downing, Abbey Hauge","42","2","7.545932",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9077307777768,-92.9838954284966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82016600","2024-07-25","4","2025-02-18 11:39:41.803308","Rebecca Oldenburg-Downing, Abbey Hauge","43","3","0.656168",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9086825994325,-92.9831746913558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","1",NA,"20.341208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9491436397492,-92.9831775925618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","2",NA,"26.24672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9491434957475,-92.9822268413619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","3",NA,"20.013124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9491433438309,-92.9812760901694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","4","2","13.12336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9491431839994,-92.9803253389847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","5","3","1.968504",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9498189263411,-92.9841281576998,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","6",NA,"27.230972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9498187902511,-92.9831773953471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","7",NA,"37.073492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.949818646246,-92.9822266330013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","8",NA,"43.963256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9498184943259,-92.9812758706628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","9",NA,"39.37008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9498183344907,-92.9803251083321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","10",NA,"19.68504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9498181667405,-92.9793743460095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","11",NA,"19.68504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9504940767661,-92.9841279716246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","12",NA,"30.839896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9504939406729,-92.9831771981254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","13",NA,"40.354332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9504937966644,-92.9822264246333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","14",NA,"45.275592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9504936447408,-92.9812756511485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","15",NA,"40.682416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9504934849018,-92.9803248776714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","16",NA,"23.293964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9504933171476,-92.9793741042024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","17","2","2.624672",NA,NA,NA,"1","1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9511692271109,-92.9841277855427,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","18",NA,"25.262468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9511690910145,-92.9831770008969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","19",NA,"34.776904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9511689470027,-92.9822262162579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","20",NA,"36.417324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9511687950754,-92.9812754316264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","21",NA,"32.8084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9511686352328,-92.9803246470025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","22",NA,"22.637796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9511684674747,-92.9793738623868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","23",NA,"2.624672",NA,NA,NA,NA,"1",NA,"2",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,44.9511682918011,-92.9784230777797,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","24","2","2.624672",NA,NA,NA,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9518443773755,-92.9841275994543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","25",NA,"19.68504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.951844241276,-92.9831768036613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","26",NA,"28.871392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9518440972608,-92.9822260078752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","27",NA,"31.16798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.95184394533,-92.9812752120965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","28",NA,"28.871392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9518437854836,-92.9803244163255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","29","1","4.593176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9518436177215,-92.9793736205627,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","30","3","17.388452",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9525193914573,-92.9831766064188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","31",NA,"28.215224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9525192474387,-92.9822257994852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","32",NA,"30.839896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9525190955043,-92.981274992559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","33",NA,"28.543308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9525189356542,-92.9803241856404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","34",NA,"3.28084",NA,NA,NA,"1",NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9531945415584,-92.9831764091694,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","35",NA,"23.293964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9531943975365,-92.9822255910878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","36",NA,"30.183728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9531942455986,-92.9812747730136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","37",NA,"32.480316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9531940857447,-92.9803239549472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","38","2","1.968504",NA,NA,"1",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9531939179748,-92.9793731368889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","39","1","1.64042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,44.9538695475541,-92.9822253826831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82011500","2024-07-23","3","2025-02-18 11:44:53.57867","Rebecca Oldenburg-Downing, Matt Oldenburg-Downing","40",NA,"24.934384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9538693956126,-92.9812745534606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
