"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","myriophyllum_sibiricum","potamogeton_amplifolius","brasenia_schreberi","lemna_sp","najas_sp","latitude","longitude","eleocharis_acicularis","utricularia_macrorhiza","nitella_mucronata","myriophyllum_spicatum_x_sibiricum","riccia_fluitans","characeae_taxa","MISSING_LAT","MISSING_LONG"
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","58","1","2.3",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1330038248834,-93.0515225090217,NA,NA,"1",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","59",NA,"2.62",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1330045031365,-93.0499964277081,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","60",NA,"3.28",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.133005160998,-93.0484703463411,NA,NA,"2",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","61",NA,"2.95",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1335421427539,-93.0553382343897,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","62",NA,"18.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1335428719997,-93.053812138812,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","63",NA,"2.3",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1335435808535,-93.0522860431769,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","64",NA,"2.62",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1335442693153,-93.050759947486,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","65",NA,"2.95",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1335449373851,-93.049233851741,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","66",NA,"2.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.134082612598,-93.0545757017484,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","67",NA,"2.3",NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1340833316613,-93.0530495917369,NA,NA,"1",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","68",NA,"2.95",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1340840303321,-93.0515234816687,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","69",NA,"2.95",NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1340847086106,-93.0499973715456,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","70",NA,"2.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1340853664967,-93.0484712613692,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","71",NA,"1.64",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1346223480332,-93.0553392790899,NA,NA,"1",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","72","2","0.66",NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1346230773063,-93.0538131547019,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","73",NA,"2.3",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1346237861867,-93.0522870302566,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","74",NA,"2.95",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1346244746742,-93.0507609057554,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","75",NA,"2.62",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.134625142769,-93.0492347812,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","76",NA,"2.62",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1351628177884,-93.0545767320726,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","77","3","0.98",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1351635368786,-93.0530505932499,NA,NA,"2",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","78",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1351642355757,-93.0515244543707,NA,NA,"2",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","79",NA,"2.3",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1351649138795,-93.0499983154365,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","80",NA,"2.95",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1351655717903,-93.0484721764489,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","81",NA,"1.64",NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1357032824077,-93.0538141706493,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","82",NA,"1.97",NA,NA,NA,NA,NA,NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1357039913146,-93.052288017392,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","83",NA,"2.3",NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1357046798279,-93.0507618640789,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","84",NA,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1357053479478,-93.0492357107116,NA,NA,"2",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","85",NA,"1.97",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1362437418907,-93.0530515948196,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","86",NA,"2.3",NA,NA,NA,NA,NA,NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.136244440614,-93.0515254271276,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","87",NA,"1.64",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1362451189433,-93.0499992593807,NA,NA,"3",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","88","3","1.31",NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1367841962373,-93.0522890045832,NA,NA,"2",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","89",NA,"1.64",NA,"1",NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1369929423616,-93.0515261012082,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","61006400","2021-07-29","3","2025-02-10 10:22:03.939497","Unnamed hardworking surveyor(s)","90",NA,"1.64",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1367848847764,-93.0507628224565,NA,NA,"2",NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","1",NA,"4.27",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0618302903069,-93.0967304774444,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","2","1","1.97",NA,NA,NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,"1","1",NA,"2","01",NA,NA,"1",NA,"3",NA,"1",NA,NA,NA,NA,45.0618319934775,-93.0946982305582,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","3","3","1.64",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0611092798257,-93.0977453737448,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","4",NA,"10.5","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0611110010346,-93.0957131524616,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","5","2","3.28",NA,NA,NA,"1",NA,"1",NA,NA,"2",NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,45.061112686082,-93.0936809309974,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","6",NA,"1.31",NA,NA,NA,"1","1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,45.0603882602565,-93.0987602445337,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","7",NA,"16.73",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0603899995026,-93.0967280488534,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","8",NA,"10.5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0603917025881,-93.0946958529903,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","9",NA,"2.3",NA,NA,NA,NA,NA,"1",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,"1","01",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,45.0603933695132,-93.0926636569481,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","10",NA,"1.97","2",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0596689888822,-93.0977429197348,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","11",NA,"27.23",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0596707100051,-93.0957107494726,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","12",NA,"22.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0596723949683,-93.0936785790295,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","13","1","1.64",NA,NA,NA,"1",NA,"1",NA,NA,"2",NA,NA,NA,NA,NA,"1","1",NA,NA,"01",NA,NA,"1",NA,"3",NA,"1",NA,NA,NA,NA,45.0596740437719,-93.0916464084094,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","14",NA,"0.66",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA,NA,"01",NA,NA,"1",NA,"3",NA,NA,NA,NA,NA,NA,45.0589479691741,-93.0987577651065,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","15",NA,"28.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0589497083334,-93.0967256204453,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","16",NA,"30.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0589514113339,-93.0946934756013,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","17",NA,"19.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0589530781757,-93.0926613305783,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","18",NA,"15.42",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0582286975737,-93.0977404659095,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","19",NA,"37.4",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0582304186107,-93.0957083466645,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","20",NA,"31.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0582321034898,-93.0936762272387,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","21","2","2.95","1",NA,NA,"1",NA,"1",NA,NA,"3",NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.058233752211,-93.0916441076358,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","22",NA,"1.97","1",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0575076777269,-93.0987552858659,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","23",NA,"41.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0575094167993,-93.0967231922201,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","24",NA,"41.01",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0575111197148,-93.0946910983914,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","25",NA,"30.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0575127864733,-93.0926590043837,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62003800","2020-06-23","3","2025-02-10 10:44:55.849794","Unnamed hardworking surveyor(s)","26",NA,"29.53",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0567884059004,-93.0977380122689,NA,NA,NA,NA,NA,NA,FALSE,FALSE
