"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","zannichellia_palustris","utricularia_vulgaris","najas_guadalupensis","chara_globularis","lemna_sp","typha_sp","typha_angustifolia","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","sparganium_sp","unk_sp","wolffia_columbiana","eleocharis_acicularis","scirpus_sp","stuckenia_filiformis","ranunculus_sceleratus","substrate","persicaria_amphibia","iris_versicolor","iris_sp","sta_nbr.1","sta_nbr.2","utricularia_minor","riccia_sp","nitella_furcata","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","58",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7895216703581,-93.7083968298462,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","59",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7895248056881,-93.7078912007371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","60",NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7895435706615,-93.70485742435,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","61",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7898817331889,-93.7084012343406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7899005118271,-93.7053674395893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","63",NA,NA,NA,NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7902386583497,-93.7089112742304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7902417959965,-93.7084056389176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7902574506532,-93.7058774611149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","66",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.790598721095,-93.7089156820333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7906018587809,-93.7084100435772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7906112584077,-93.7068931277134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","69",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7906143871396,-93.706387488927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","70",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7909587838172,-93.7089200899189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7909713212863,-93.7068975230257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7913282530932,-93.7074075634111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","73",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7913313841418,-93.7069019184206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","74",NA,NA,NA,NA,"X",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7916820469954,-93.7084232580521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10002800","2024-09-11","4","2025-01-10 11:16:32.230429","Andrew Edgcumbe, Mary Mullane","75",NA,NA,NA,NA,"X",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7916851825603,-93.7079176100833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","1",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","3",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","5",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","6",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","7",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","8",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","9",NA,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","10",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","11",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","12",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","13",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","14",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","15",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","16",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","17",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","18",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","19",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","20",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","21",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","22",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","23",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","24",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","25",NA,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","26",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10006900","2024-07-12","4","2025-01-10 11:19:44.667778","Andrew Edgcumbe, Abby Janey, Linda Herbrand, Samantha Kummrow, Mary Mullane","27",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@carvercountymn.gov","10010700","2024-09-24","4","2025-01-10 11:22:22.541085","Andrew Edgcumbe, Abby Janey","104","3",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,44.7853571229351,-93.9121711630685,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
